,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.778375005722046,4.195484264357849,0.2286778450012207,0.05470625417902081,balanced,gini,4,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13075443177133433,0.3996584619040608,0.39539762367624887,63
1,0.595151138305664,0.030032632896668944,0.19084787368774414,0.012107008035413478,balanced,gini,4,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01374192661811186,0.13123539920296826,0.39974091346376944,0.3953456616347545,33
2,0.5785765171051025,0.0084403400593959,0.2001033306121826,0.008616713363014832,balanced,gini,4,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.013604507351930742,0.13082314140442491,0.3996309780508246,0.3954285178532602,89
3,0.7896296501159668,0.04713181405739312,0.25312438011169436,0.02257861767515492,balanced,gini,4,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13075443177133433,0.3996584619040608,0.39539762367624887,63
4,0.7846176147460937,0.025691062685420006,0.24782419204711914,0.021703065339048224,balanced,gini,4,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01374192661811186,0.1313728184691494,0.3997683973170057,0.39532699890416845,27
5,0.88861083984375,0.0643267705055362,0.29024295806884765,0.011812629159267141,balanced,gini,4,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01374192661811186,0.12965507764188539,0.3994248491515529,0.3955607687592413,205
6,1.429431104660034,0.08333044263343307,0.5029310703277587,0.042948937314000825,balanced,gini,4,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13068572213824378,0.3996447199774427,0.39540697020043214,79
7,1.5578128337860107,0.1764279115972129,0.5893813133239746,0.06318162251564383,balanced,gini,4,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01374192661811186,0.12958636800879483,0.3994111072249348,0.39557014150409775,226
8,1.8441384792327882,0.12483393767012076,0.6288018703460694,0.10224902295824115,balanced,gini,4,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13075443177133433,0.3996584619040608,0.39539762367624887,63
9,2.379160928726196,0.19342917898175763,0.8600990295410156,0.0868037007327453,balanced,gini,4,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13068572213824378,0.3996447199774427,0.39540697020043214,79
10,2.2182044982910156,0.13515208449495944,0.7318705558776856,0.06107021227291194,balanced,gini,4,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01374192661811186,0.12958636800879483,0.3994111072249348,0.39557014150409775,226
11,1.9591933250427247,0.16816947809230642,0.7394679069519043,0.07627952606487494,balanced,gini,4,auto,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.1315102377353305,0.3998096230968601,0.3952949234429435,14
12,0.5624267101287842,0.02535088005529017,0.1842587947845459,0.0071265710705491776,balanced,gini,5,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7513569220199244,0.01381063625120242,0.13096056067060602,0.39980961554375716,0.39546726463756593,20
13,0.529461669921875,0.009120836644479243,0.1842923641204834,0.0003961892543607466,balanced,gini,5,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10951563036757128,0.7514256269323256,0.01381063625120242,0.12986120654115707,0.39965844963026853,0.39558884722057447,74
14,0.5219532012939453,0.009990324802762667,0.1830427646636963,0.007715497891791008,balanced,gini,5,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10924081071796633,0.7514256269323256,0.01381063625120242,0.13054830287206268,0.3997409049665287,0.39553556461171246,34
15,0.6912124633789063,0.008140259580800472,0.2630478382110596,0.017287963833924797,balanced,gini,5,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10951563036757128,0.7513569220199244,0.01381063625120242,0.12999862580733818,0.39967219250102454,0.39555788854276996,53
16,0.7152191162109375,0.03525451371513669,0.272049617767334,0.00937006718308997,balanced,gini,5,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12986120654115707,0.399685931595229,0.395613287912348,51
17,0.7077330589294434,0.019769936076841993,0.27063302993774413,0.017095967892362732,balanced,gini,5,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12972378727497594,0.3996584477419928,0.39563203641837813,75
18,1.2096054553985596,0.017859462303492925,0.5148509025573731,0.05311887820823377,balanced,gini,5,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10951563036757128,0.7513569220199244,0.01381063625120242,0.12999862580733818,0.39967219250102454,0.39555788854276996,53
19,1.20823392868042,0.020579109655443118,0.4876574516296387,0.028700043294960318,balanced,gini,5,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.3996996735218471,0.3956039161902188,48
20,1.374417209625244,0.09985637636965342,0.465514612197876,0.022852522545549737,balanced,gini,5,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7513569220199244,0.01381063625120242,0.12965507764188539,0.39960348286793396,0.39560475277240115,186
21,2.039621114730835,0.24051405066431167,0.8150895118713379,0.13031926123619522,balanced,gini,5,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12999862580733818,0.3997134154484653,0.3955945461555067,37
22,2.0377203941345217,0.12511195404795716,0.7332405567169189,0.06373296423854459,balanced,gini,5,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12883056204479867,0.39947980269595734,0.3957540661527739,204
23,1.8418670177459717,0.17665595202974624,0.6743012428283691,0.047812488029035684,balanced,gini,5,auto,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7514943318447269,0.01381063625120242,0.12965507764188539,0.3996309648328945,0.395629191527275,97
24,0.5328416347503662,0.026060143147091205,0.18502635955810548,0.029035559527186543,balanced,gini,6,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10903469598076262,0.7513569220199244,0.01381063625120242,0.13102927030369657,0.39978213452293443,0.39548822142099693,26
25,0.5069835662841797,0.011404347907384014,0.1738976001739502,0.010398705921898352,balanced,gini,6,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12903669094407036,0.39942484159844993,0.39579641061747123,206
26,0.4994967460632324,0.006044566494006223,0.17189183235168456,0.008738456795021929,balanced,gini,6,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12965507764188539,0.3996447058153747,0.3956414132020392,88
27,0.7000368118286133,0.03524326615624427,0.2674839496612549,0.027097908382592645,balanced,gini,6,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39960348664448536,0.39567451182334396,162
28,0.8791813373565673,0.06126094735171076,0.30911860466003416,0.010945904995030597,balanced,gini,6,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39960348664448536,0.39567451182334396,162
29,0.9441714286804199,0.1774500040118002,0.3378284931182861,0.044834610406175125,balanced,gini,6,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12889927167788923,0.3993973577452137,0.395815189571625,234
30,1.5734122753143311,0.04906311535620023,0.5406561851501465,0.07338234517052025,balanced,gini,6,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994110996718318,0.39580579925171067,228
31,1.2848466396331788,0.07241507278989097,0.47803406715393065,0.07160666422930065,balanced,gini,6,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39960348664448536,0.39567451182334396,162
32,1.2301284313201903,0.020189820183982434,0.4742003917694092,0.028159504866958673,balanced,gini,6,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12889927167788923,0.39949354462257547,0.3957446691337836,202
33,1.973642635345459,0.2687344272045926,0.7322381973266602,0.07983541711528608,balanced,gini,6,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39960348664448536,0.39567451182334396,162
34,2.067612314224243,0.17356507452911932,0.8378200531005859,0.18179290967819473,balanced,gini,6,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10903469598076262,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39960348664448536,0.39567451182334396,162
35,2.035145711898804,0.12252701706860193,0.7315800189971924,0.038249571348726495,balanced,gini,6,auto,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10951563036757128,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.3996996735218471,0.3956039161902188,48
36,0.5668439388275146,0.036633555292360453,0.19364533424377442,0.012888362992059288,balanced,gini,7,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12999862580733818,0.3996309695535838,0.39565505603928647,91
37,0.6279536247253418,0.05293774785323166,0.20652451515197753,0.021532362526613783,balanced,gini,7,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,209
38,0.5644327640533447,0.031247253934979704,0.2033073902130127,0.003982749921420519,balanced,gini,7,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12972378727497594,0.399672188724473,0.39562196008446077,60
39,0.792709493637085,0.043466974264726406,0.3072827816009521,0.006362220869016881,balanced,gini,7,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
40,0.8022618770599366,0.03414796245750549,0.29696245193481446,0.010348470485464329,balanced,gini,7,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
41,0.81309814453125,0.08447761688883856,0.280410099029541,0.01301822754572909,balanced,gini,7,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,209
42,1.3103800296783448,0.06603393579616886,0.5293162822723388,0.03734155727705661,balanced,gini,7,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
43,1.2489393711090089,0.0519473917273195,0.5030057430267334,0.06354470952216762,balanced,gini,7,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
44,1.2771912574768067,0.052924614868449994,0.49018149375915526,0.04477312711293642,balanced,gini,7,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39971341450432735,0.39559383770805884,40
45,1.7003098964691161,0.03550502498797255,0.697020149230957,0.017602177366680415,balanced,gini,7,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
46,1.611711597442627,0.12374643044704312,0.665911340713501,0.03272239713587453,balanced,gini,7,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
47,1.694414234161377,0.031302332502565595,0.678492546081543,0.03457280493506575,balanced,gini,7,auto,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39971341450432735,0.39559383770805884,40
48,0.4724592685699463,0.037514853219639877,0.1655029296875,0.018339917212299845,balanced,gini,8,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
49,0.4934126853942871,0.005442180597062727,0.16921110153198243,0.007071123594751278,balanced,gini,8,auto,50,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,209
50,0.49816203117370605,0.0032978203063301,0.16893997192382812,0.01908510619896418,balanced,gini,8,auto,50,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12972378727497594,0.399672188724473,0.39562196008446077,60
51,0.688943338394165,0.011370493583426448,0.2747797012329102,0.005093255149972201,balanced,gini,8,auto,100,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
52,0.7289654731750488,0.025380291487583216,0.27495541572570803,0.014649017420449162,balanced,gini,8,auto,100,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12999862580733818,0.3996309695535838,0.39565505603928647,91
53,0.7367559432983398,0.0473284037339572,0.27542614936828613,0.003274640194869426,balanced,gini,8,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,209
54,1.2717206001281738,0.09265563491557172,0.49951658248901365,0.04008317688971909,balanced,gini,8,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
55,1.2978984355926513,0.08007134098237227,0.5029247283935547,0.03280201634508492,balanced,gini,8,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
56,1.2644103050231934,0.02044994921433112,0.474683952331543,0.04344955489873307,balanced,gini,8,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
57,1.7924224853515625,0.0514371821681057,0.6852275371551514,0.012137030638339728,balanced,gini,8,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
58,1.6994563102722169,0.038626624948612166,0.7036775112152099,0.02366915223419649,balanced,gini,8,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
59,1.7368267059326172,0.06309025021299934,0.6679643630981446,0.022890924800992626,balanced,gini,8,auto,300,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,102
60,0.48577275276184084,0.007880413380481212,0.1834989070892334,0.00879458555823957,balanced,entropy,4,auto,50,-1,0,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10924081071796633,0.7508072827207145,0.01381063625120242,0.13068572213824378,0.3996447199774427,0.39540697020043214,79
